date,open,close,high,low,volume,mv10,mv20,vol10,vol20,rsi5,rsi14,macd.macd1,signal.macd1,macd.macd2,signal.macd2,dn,mavg,up,pctB,Direction,ret,ret_cur,ret_lag1,ret_lag2
2008-10-24,1831.46,1781.6,1840.88,1769.11,32980700,1871.647,1990.4945,61.87812161,148.788807,35.77016307,23.65424902,-5.498611356,-3.192543134,-7.546304987,-6.662188439,1700.451719,1990.4945,2280.537281,0.139890192,-2,-0.071244948,-0.028984401,0.000796369,-0.025560617
2008-10-27,1746.67,1654.67,1746.67,1652.79,36441800,1838.565,1962.8475,80.02410751,157.4427039,0.595967018,20.51829027,-6.166413627,-3.76599552,-7.453912164,-6.964386758,1655.935169,1962.8475,2269.759831,-0.002061124,2,0.030912508,-0.071244948,-0.028984401,0.000796369
2008-10-28,1614.62,1705.82,1716.31,1607.67,46792800,1815.685,1941.9645,82.18843393,162.6287728,18.73508778,28.31326949,-6.336210928,-4.308324051,-7.396203322,-7.274494469,1624.942659,1941.9645,2258.986341,0.127557995,-2,-0.027904468,0.030912508,-0.071244948,-0.028984401
2008-10-29,1723.23,1658.22,1731.26,1657.65,38869500,1790.071,1917.933,87.74467296,167.4437876,18.76783676,27.55852041,-7.101786089,-4.894923385,-8.012427963,-7.536268248,1591.524967,1917.933,2244.341033,0.102165121,2,0.02378454,-0.027904468,0.030912508,-0.071244948
2008-10-30,1669.97,1697.66,1723.93,1646.34,41284300,1777.747,1891.6395,91.50756169,157.9498128,28.46057179,35.09514043,-7.692677109,-5.493790792,-8.121499895,-7.706069666,1583.738632,1891.6395,2199.540368,0.184996829,-2,-0.020027567,0.02378454,-0.027904468,0.030912508
2008-10-31,1688.09,1663.66,1696.65,1655.09,28314500,1760.787,1862.6395,95.69653367,142.3951033,30.28550415,25.5295853,-8.346688079,-6.089646497,-7.992241271,-7.795256923,1585.060342,1862.6395,2140.218658,0.141580618,-1,-0.006082974,-0.020027567,0.02378454,-0.027904468
2008-11-3,1648.56,1653.54,1684.56,1643.42,25381100,1736.468,1838.8815,87.89369915,135.1210965,49.69008831,27.21613384,-8.302677356,-6.577139804,-8.211517242,-7.946777939,1575.481992,1838.8815,2102.281008,0.148174172,-2,-0.015590793,-0.006082974,-0.020027567,0.02378454
2008-11-4,1646.2,1627.76,1648.45,1606.73,26100200,1711.103,1815.147,77.39016217,127.884386,25.13062317,26.97474131,-8.127178797,-6.969344715,-8.222073159,-8.111951906,1565.854438,1815.147,2064.439562,0.124162473,2,0.03910896,-0.015590793,-0.006082974,-0.020027567
2008-11-5,1641.26,1691.42,1714.66,1641.26,42418200,1696.913,1798.574,64.41186848,120.8295868,59.59537572,39.0745241,-8.225256008,-7.310833261,-7.084485503,-7.926363414,1563.033773,1798.574,2034.114227,0.272535669,-2,-0.024618368,0.03910896,-0.015590793,-0.006082974
2008-11-6,1648.13,1649.78,1661.44,1638.34,30784200,1678.413,1781.298,43.62938512,115.8186704,36.33561644,35.24700888,-8.334936478,-7.625980497,-6.63277164,-7.628617763,1555.525848,1781.298,2007.070152,0.20873733,2,0.017002267,-0.024618368,0.03910896,-0.015590793
2008-11-7,1618.75,1677.83,1690.1,1612.74,31521600,1668.036,1769.8415,24.51228907,114.0533081,54.18611521,31.3359026,-7.993237201,-7.828960894,-5.870101927,-7.204189894,1547.510672,1769.8415,1992.172328,0.293075254,2,0.073809623,0.017002267,-0.024618368,0.03910896
2008-11-10,1714.12,1801.67,1803.12,1714.12,63948900,1682.736,1760.6505,48.21959818,102.5912362,76.17415274,44.26281406,-7.285975365,-7.934490276,-4.534797143,-6.468845874,1560.663364,1760.6505,1960.637636,0.602555346,-2,-0.011272875,0.073809623,0.017002267,-0.024618368
2008-11-11,1795.3,1781.36,1824.93,1778.33,66072800,1690.29,1752.9875,57.29975761,94.30168224,77.67567568,46.10588165,-6.602013794,-7.878960021,-3.158302205,-5.456091684,1569.159679,1752.9875,1936.815321,0.577171398,2,0.011485607,-0.011272875,0.073809623,0.017002267
2008-11-12,1758.48,1801.82,1806.23,1754.29,44088000,1704.65,1747.3605,65.74168304,87.26053093,73.55953905,47.59822782,-5.318245458,-7.615134282,-1.634166831,-4.366027949,1577.25841,1747.3605,1917.46259,0.660078868,2,0.040103895,0.011485607,-0.011272875,0.073809623
2008-11-13,1777.03,1874.08,1891.94,1765.64,83234600,1722.292,1750.0195,84.61874179,90.3740685,92.33353465,56.5566332,-4.232611267,-7.158014636,0.227128081,-2.994048005,1573.848008,1750.0195,1926.190992,0.852101519,2,0.037122215,0.040103895,0.011485607,-0.011272875
2008-11-14,1893.31,1943.65,1943.65,1874.93,91168700,1750.291,1755.539,106.5443027,98.71182539,93.37227516,72.3019695,-2.796473544,-6.546214212,1.964532993,-1.427121021,1563.114228,1755.539,1947.963772,0.988791016,2,0.022416587,0.037122215,0.040103895,0.011485607
2008-11-17,1934.74,1987.22,1987.22,1919.97,87836600,1783.659,1760.0635,123.7405694,107.2302565,91.02002918,71.97407465,-1.617241542,-5.822887851,4.441280507,0.368094509,1551.033248,1760.0635,1969.093752,1.043357955,-2,-0.074173972,0.022416587,0.037122215,0.040103895
2008-11-18,1974.38,1839.82,1994.82,1831.76,97278400,1804.865,1757.984,111.633414,105.1359696,58.27435883,62.26861235,-0.486786521,-4.963057908,5.881184682,2.175991886,1553.036265,1757.984,1962.931735,0.699650901,2,0.061603853,-0.074173972,0.022416587,0.037122215
2008-11-19,1831.6,1953.16,1959.52,1823.27,82117400,1831.039,1763.976,112.7578666,112.7918313,66.96104362,65.69410319,0.870797863,-3.940198536,6.748374937,3.85250024,1544.104243,1763.976,1983.847757,0.930214419,-2,-0.01061357,0.061603853,-0.074173972,0.022416587
2008-11-20,1916.7,1932.43,1976.95,1900.27,83187000,1859.304,1768.8585,96.53165045,118.0108636,57.39337574,66.78281069,2.251874757,-2.801852763,7.673798829,5.34183439,1538.812976,1768.8585,1998.904024,0.85551985,-1,-0.006054553,-0.01061357,0.061603853,-0.074173972
2008-11-21,1872.27,1920.73,1968.89,1835.09,83049300,1883.594,1775.815,73.63991644,122.8048223,46.5967809,66.65129439,3.099410873,-1.647920959,8.208585112,6.590644814,1536.42433,1775.815,2015.20567,0.802674704,-2,-0.043259594,-0.006054553,-0.01061357,0.061603853
2008-11-24,1913.99,1837.64,1923.93,1835.86,50561500,1887.191,1784.9635,69.98125137,120.0902691,30.12278743,62.20771969,3.963513202,-0.473973515,7.362339422,7.174856596,1550.864469,1784.9635,2019.062531,0.612509009,-1,-0.00182299,-0.043259594,-0.006054553,-0.01061357
2008-11-25,1870.06,1834.29,1883.1,1801.56,42814600,1892.484,1791.387,62.71145265,119.065653,48.80926747,58.93708323,4.831778926,0.653806972,6.10525332,7.219670324,1559.285313,1791.387,2023.488687,0.592422853,1,0.005015565,-0.00182299,-0.043259594,-0.006054553
2008-11-26,1832.11,1843.49,1865.65,1815.02,45565600,1896.651,1800.6505,57.1560718,115.3075952,7.183571484,62.6299112,5.11223983,1.692123761,4.419089498,6.753813236,1575.874617,1800.6505,2025.426383,0.595293809,2,0.014635284,0.005015565,-0.00182299,-0.043259594
2008-11-27,1961.89,1870.47,1969.02,1870.05,88008300,1896.29,1809.291,57.32562002,113.646623,26.935676,62.57769653,5.443338721,2.607658457,4.162427634,6.051538997,1587.752947,1809.291,2030.829053,0.638077859,-2,-0.021679043,0.014635284,0.005015565,-0.00182299
2008-11-28,1851.1,1829.92,1866.26,1815.45,51590700,1884.917,1817.604,58.16126662,108.3927051,22.1731936,52.06956675,5.58524931,3.407935218,2.717407878,4.95330355,1606.307719,1817.604,2028.900281,0.529143911,2,0.018733059,-0.021679043,0.014635284,0.005015565
2008-12-1,1823.77,1864.2,1864.3,1799.84,48386300,1872.615,1828.137,45.81908221,101.6355463,61.61245191,55.94704801,5.352140545,4.056704892,1.592417386,3.799319143,1630.012846,1828.137,2026.261154,0.591011114,1,0.002376354,0.018733059,-0.021679043,0.014635284
2008-12-2,1821.54,1868.63,1891.13,1814.9,61350200,1875.496,1840.1805,44.41203696,90.27843599,64.87352737,54.90925123,4.523359226,4.462545043,0.523058161,2.682880112,1664.19543,1840.1805,2016.16557,0.5808293,2,0.044974125,0.002376354,0.018733059,-0.021679043
2008-12-3,1884.6,1952.67,1952.67,1884.6,85019100,1875.447,1853.243,44.31699775,86.43992353,78.68929998,55.67658148,3.815975847,4.636334053,0.701234076,1.939309027,1684.740568,1853.243,2021.745432,0.795031351,2,0.01549673,0.044974125,0.002376354,0.018733059
2008-12-4,1980.44,1982.93,2046.47,1978.14,119183000,1880.497,1869.9005,53.4649154,76.7214465,79.05042364,53.00802549,3.758930375,4.709613998,0.939748246,1.294773149,1720.342868,1869.9005,2019.458132,0.877879411,2,0.015255203,0.01549673,0.044974125,0.002376354
2008-12-5,1969.74,2013.18,2014.2,1965.09,74366300,1889.742,1886.668,67.37775644,68.7682545,100,52.02939337,3.345203315,4.640912899,1.327540707,1.016799715,1752.613993,1886.668,2020.722007,0.971869521,2,0.040662037,0.015255203,0.01549673,0.044974125
2008-12-8,2040.47,2095.04,2095.47,2033.98,107607000,1915.482,1901.3365,90.47101007,80.04712962,100,72.22938369,3.15095578,4.454154772,2.233124662,1.14494117,1745.295918,1901.3365,2057.377082,1.120683086,-2,-0.025865855,0.040662037,0.015255203,0.01549673
2008-12-9,2104.12,2040.85,2107.6,2038.07,92509800,1936.138,1914.311,93.40671173,80.60502119,80.68781183,58.51508031,2.863929125,4.204342472,3.114309609,1.66319146,1757.182887,1914.311,2071.439113,0.902661871,2,0.027214151,-0.025865855,0.040662037,0.015255203
2008-12-10,2028.51,2096.39,2096.39,2014.28,83271100,1961.428,1929.0395,99.56825395,85.71868994,78.50456168,64.91304664,3.02433394,3.935564162,4.046525301,2.332249705,1761.943012,1929.0395,2096.135988,1.000760074,-2,-0.023874375,0.027214151,-0.025865855,0.040662037
2008-12-11,2087.43,2046.34,2107.29,2043.62,73556200,1979.015,1937.6525,97.22151057,88.51445543,61.66096583,60.67985104,3.214420036,3.672138688,4.894232288,3.123146514,1765.106061,1937.6525,2110.198939,0.814951444,-2,-0.042006705,-0.023874375,0.027214151,-0.025865855
2008-12-12,2027.07,1960.38,2038.19,1936.28,67387300,1992.061,1938.489,82.65333366,88.65306186,41.94139194,60.38514908,3.078826754,3.419548266,4.905787077,3.838795787,1765.672368,1938.489,2111.305632,0.563335918,1,0.007473041,-0.042006705,-0.023874375,0.027214151
2008-12-15,1991.55,1975.03,2006.22,1941.05,50451100,2003.144,1937.8795,70.07730084,88.34175466,26.95572027,61.68471041,2.919051426,3.241291844,4.880544504,4.368279756,1765.669717,1937.8795,2110.089283,0.607864081,1,0.009832762,0.007473041,-0.042006705,-0.023874375
2008-12-16,1956.99,1994.45,1994.96,1919.87,47924900,2015.726,1945.611,52.27699201,86.04468875,39.71722365,62.32407014,3.234316251,3.176663,4.326242869,4.610666408,1777.879023,1945.611,2113.342977,0.645586431,1,0.003494698,0.009832762,0.007473041,-0.042006705
2008-12-17,2002.03,2001.42,2030.39,1995.65,58685200,2020.601,1948.024,47.82712072,86.9395696,23.17989269,61.05156553,3.373578053,3.133846076,3.510458363,4.50345302,1778.547579,1948.024,2117.500421,0.657532239,2,0.021824505,0.003494698,0.009832762,0.007473041
2008-12-18,2001.05,2045.1,2045.94,1982.43,58429200,2026.818,1953.6575,46.40580323,89.48893991,49.63674713,68.06474361,3.632185462,3.165732981,3.243056385,4.17321784,1779.211441,1953.6575,2128.103559,0.762093912,1,0.003427705,0.021824505,0.003494698,0.009832762
2008-12-19,2037.37,2052.11,2075.38,2033.11,63311200,2030.711,1960.2265,46.76611177,91.73840849,100,66.5323503,3.693146499,3.225976394,2.57437087,3.706934598,1781.39542,1960.2265,2139.05758,0.756900254,-2,-0.016841202,0.003427705,0.021824505,0.003494698
2008-12-22,2050.77,2017.55,2055.37,1993.33,52949500,2022.962,1969.222,40.98528809,87.82246731,69.04335364,62.44235011,3.689962503,3.31775788,1.896949296,3.110215556,1798.024494,1969.222,2140.419506,0.641146916,-2,-0.048871156,-0.016841202,0.003427705,0.021824505
2008-12-23,2019.23,1918.95,2019.23,1918.43,63590500,2010.772,1973.455,51.78019694,82.87758668,30.21695839,47.24959217,3.427345266,3.362536917,1.378474373,2.520661857,1811.896841,1973.455,2135.013159,0.331314616,-2,-0.016613252,-0.048871156,-0.016841202,0.003427705
2008-12-24,1893.22,1887.07,1912.78,1872.65,44201800,1989.84,1975.634,55.49870449,79.7963524,23.4969638,42.20168559,2.444800196,3.277023601,0.630625771,1.944695339,1820.082273,1975.634,2131.185727,0.215322994,-1,-0.008637729,-0.016613252,-0.048871156,-0.016841202
2008-12-25,1891.53,1870.77,1902.71,1848.71,39916800,1972.283,1975.649,62.91430522,79.77556887,3.721794531,38.14573726,1.885014911,3.144377841,-0.264455593,1.243192943,1820.137787,1975.649,2131.160213,0.162792804,-1,-0.004634455,-0.008637729,-0.016613252,-0.048871156
2008-12-26,1868.34,1862.1,1881.08,1850.5,34560900,1962.455,1977.258,72.0004664,76.95635903,0,27.91954197,1.024797905,2.933905227,-1.352204489,0.457877871,1827.242439,1977.258,2127.273561,0.116179818,-1,-0.003941786,-0.004634455,-0.008637729,-0.016613252
2008-12-29,1852.41,1854.76,1861.3,1816.06,35986900,1950.428,1976.786,79.33767464,77.71152312,0,30.64103364,0.336387522,2.611913146,-2.704187504,-0.462349489,1825.298353,1976.786,2128.273647,0.097241087,-2,-0.011494749,-0.003941786,-0.004634455,-0.008637729
2008-12-30,1852.95,1833.44,1867.41,1824.53,37584600,1934.327,1975.0265,85.50895548,80.63268707,0,20.54837481,-0.198712955,2.214991923,-4.199187779,-1.577881919,1817.844456,1975.0265,2132.208544,0.049609813,-1,-0.008574047,-0.011494749,-0.003941786,-0.004634455
2008-12-31,1835.1,1817.72,1844.42,1813.73,35631400,1915.957,1968.279,89.14855642,87.91919765,0,22.26024073,-0.83968838,1.718117052,-5.321131521,-2.768233377,1796.892932,1968.279,2139.665068,0.060760679,2,0.035891116,-0.008574047,-0.011494749,-0.003941786
2009-1-5,1848.33,1882.96,1882.96,1837.84,48187000,1899.743,1963.2805,76.96257071,89.86273184,55.15259109,40.10885119,-1.39405473,1.152872471,-5.341959178,-3.783734094,1788.105787,1963.2805,2138.455213,0.27074174,2,0.031779751,0.035891116,-0.008574047,-0.011494749
2009-1-6,1880.67,1942.8,1948.49,1873.01,70974100,1888.812,1959.7615,58.4546078,89.18128328,73.81092883,46.30855572,-1.785189325,0.544522268,-4.765743907,-4.466441978,1785.915174,1959.7615,2133.607826,0.451216973,-1,-0.005981058,0.031779751,0.035891116,-0.008574047
2009-1-7,1942.67,1931.18,1959.25,1930.87,59702200,1880.175,1951.5685,41.13401897,83.44139105,71.99263267,42.62157434,-2.46673327,-0.110375347,-3.923726699,-4.710349817,1788.911284,1951.5685,2114.225716,0.437326789,-2,-0.022364565,-0.005981058,0.031779751,0.035891116
2009-1-8,1894.66,1887.99,1902.8,1873.65,53446500,1877.079,1943.9255,39.00112404,81.81801999,63.94356117,37.80243887,-3.211929039,-0.738900818,-3.355717226,-4.541655706,1784.432817,1943.9255,2103.418183,0.324645561,2,0.01608589,-0.022364565,-0.005981058,0.031779751
2009-1-9,1886.49,1918.36,1923.42,1886.49,47407200,1880.208,1935.024,41.09093379,73.63245011,73.93227433,35.96953461,-3.728903122,-1.362669488,-2.441593932,-3.965748188,1791.48793,1935.024,2078.56007,0.441951873,1,0.001214579,0.01608589,-0.022364565,-0.005981058
2009-1-12,1911.74,1920.69,1947.08,1905.62,54234200,1885.2,1928.7415,42.81315919,68.83918409,62.80285036,35.29911853,-3.660942854,-1.88330735,-1.477577107,-3.192871774,1794.549226,1928.7415,2062.933774,0.470000136,-2,-0.023168757,0.001214579,0.01608589,-0.022364565
2009-1-13,1892.66,1876.19,1908.2,1874.97,49818100,1886.609,1924.532,42.19586168,69.37468813,24.77085069,34.53120896,-3.504745433,-2.310099901,-0.828060314,-2.405335056,1789.295836,1924.532,2059.768164,0.321268222,2,0.042133259,-0.023168757,0.001214579,0.01608589
2009-1-14,1873.63,1955.24,1955.24,1873.63,59283200,1896.657,1923.5425,45.5956248,68.75488529,56.03188929,54.14866132,-3.033347092,-2.62505925,-0.240237553,-1.668637226,1789.514555,1923.5425,2057.570445,0.618249593,-1,-0.000189235,0.042133259,-0.023168757,0.001214579
2009-1-15,1935.39,1954.87,1977.19,1930.3,78943600,1908.8,1921.5635,42.98383262,67.15757615,71.35104074,58.35263391,-2.366769275,-2.794734905,-0.047762445,-1.00704627,1790.649283,1921.5635,2052.477717,0.627207346,2,0.018077928,-0.000189235,0.042133259,-0.023168757
2009-1-16,1965.44,1990.21,2026.65,1965.44,96538600,1926.049,1921.003,36.49235915,66.49956819,72.23219259,64.05507178,-1.687647018,-2.82735627,0.420383072,-0.434650869,1791.371477,1921.003,2050.634523,0.766937387,2,0.011179725,0.018077928,-0.000189235,0.042133259
2009-1-19,2010.58,2012.46,2052.19,1993.95,81948200,1938.999,1919.371,42.05605319,63.63245935,75.27959892,67.14559387,-0.754520817,-2.712837547,1.432187941,0.14730214,1795.328501,1919.371,2043.413499,0.875230267,1,0.006325592,0.011179725,0.018077928,-0.000189235
2009-1-20,2006.53,2025.19,2025.19,1986.06,53259300,1947.238,1918.025,50.17085715,60.90306884,99.75290504,69.19818866,0.179232275,-2.418841375,2.2990539,0.772724983,1799.303063,1918.025,2036.746937,0.951327709,-1,-0.001718357,0.006325592,0.011179725,0.018077928
2009-1-21,1993.67,2021.71,2047.1,1988.24,64117400,1956.291,1918.233,54.89655473,61.2668797,94.80922206,72.09586179,0.653332493,-1.989367871,3.040290577,1.428830609,1798.801865,1918.233,2037.664135,0.933207805,2,0.011297367,-0.001718357,0.006325592,0.011179725
2009-1-22,2034.29,2044.55,2048.48,2012.74,58862000,1971.947,1924.513,55.57398133,67.46760736,96.39900662,76.18377006,0.951203857,-1.469355985,3.953794322,2.229141962,1792.994421,1924.513,2056.031579,0.956349974,-1,-0.005805679,0.011297367,-0.001718357,0.006325592
2009-1-23,2039.52,2032.68,2054.33,2025.19,57504100,1983.379,1931.7935,55.08199049,70.97949699,79.02145688,69.71141187,1.309846941,-0.917046008,4.134688457,2.972003039,1793.428988,1931.7935,2070.158012,0.864567831,2,0.011994018,-0.005805679,0.011297367,-0.001718357
2009-2-2,2052.44,2057.06,2059.34,2029.72,51453900,1997.016,1941.108,54.71698136,74.67696084,79.61487384,66.59212361,1.922229504,-0.314048792,4.387067298,3.562978911,1795.535804,1941.108,2086.680196,0.898262866,2,0.025205876,0.011994018,-0.005805679,0.011297367
2009-2-3,2056.79,2108.91,2108.94,2049.89,87640300,2020.288,1953.4485,46.4889683,81.05417599,86.5845132,73.1088285,2.608572795,0.312831195,4.595685893,4.022305309,1795.444823,1953.4485,2111.452177,0.991955324,2,0.02726527,0.025205876,0.011994018,-0.005805679
2009-2-4,2118.56,2166.41,2166.41,2117.02,100888000,2041.405,1969.031,59.73286574,90.49068105,92.95298029,84.90197062,3.425853481,0.956455946,4.88487557,4.391222308,1792.632188,1969.031,2145.429812,1.059468055,-1,-0.007126998,0.02726527,0.025205876,0.011994018
2009-2-5,2164.55,2150.97,2211.18,2135.67,115100000,2061.015,1984.9075,60.35340297,93.26203018,83.04148038,80.29328263,4.323965876,1.624412934,4.951202296,4.590703903,1803.106334,1984.9075,2166.708666,0.956714618,2,0.040126083,-0.007126998,0.02726527,0.025205876
2009-2-6,2158.08,2237.28,2240.02,2158.08,106665000,2085.722,2005.8855,76.54660379,100.5764983,93.44317989,83.83022376,4.868409181,2.249182934,5.388866912,4.841539594,1809.825811,2005.8855,2201.945189,1.090112382,2,0.026545627,0.040126083,-0.007126998,0.02726527
2009-2-9,2271.59,2296.67,2307.91,2257.49,129524000,2114.143,2026.571,96.48756317,115.4132522,94.29184073,93.54598177,5.47055163,2.837107306,6.090393224,5.182204779,1801.589153,2026.571,2251.552847,1.10026843,2,0.013097223,0.026545627,0.040126083,-0.007126998
2009-2-10,2288.07,2326.75,2327.1,2263.53,116295000,2144.299,2045.7685,111.5466547,131.5500962,93.79221615,92.81746306,5.946946618,3.425286654,7.14834757,5.692737114,1789.330153,2045.7685,2302.206847,1.047853906,1,0.001886752,0.013097223,0.026545627,0.040126083
2009-2-11,2287.23,2331.14,2381.19,2275.57,147577000,2175.242,2065.7665,116.5669619,143.1067134,92.10674301,92.96791139,6.315045586,4.021269068,8.006467748,6.31705555,1786.800159,2065.7665,2344.732841,0.975637131,-1,-0.005490876,0.001886752,0.013097223,0.026545627
2009-2-12,2335.4,2318.34,2344.66,2248.48,119826000,2202.621,2087.284,114.5965152,147.2627315,93.36684459,89.50422576,6.583330458,4.607211681,8.326418446,6.99209878,1800.216088,2087.284,2374.351912,0.902441357,2,0.034818016,-0.005490876,0.001886752,0.013097223
2009-2-13,2321.56,2399.06,2402.44,2307.09,140410000,2239.259,2111.319,112.7810851,157.1380991,93.16896147,90.79952721,6.983900292,5.169619546,8.667411902,7.647807778,1805.000453,2111.319,2417.637547,0.969676098,2,0.026339483,0.034818016,-0.005490876,0.001886752
2009-2-16,2421.19,2462.25,2462.39,2397.18,152347000,2279.778,2138.397,112.8355615,168.7888826,93.30473899,91.68510606,7.381072105,5.699897247,9.370911281,8.303911389,1809.366895,2138.397,2467.427105,0.992132779,-2,-0.031255965,0.026339483,0.034818016,-0.005490876
2009-2-17,2460.57,2385.29,2470.62,2384.79,141015000,2307.416,2163.852,99.37867737,165.5212744,62.29521969,80.41390618,7.791233862,6.184939512,9.061459445,8.686533764,1841.191636,2163.852,2486.512364,0.843144099,-2,-0.045885406,-0.031255965,0.026339483,0.034818016
2009-2-18,2331.66,2275.84,2369.05,2272.5,115422000,2318.359,2179.882,87.43375454,159.6759351,41.94159478,66.89901071,8.000057727,6.593394162,8.122956066,8.709831428,1868.6163,2179.882,2491.1477,0.654141622,1,0.009917217,-0.045885406,-0.031255965,0.026339483
2009-2-19,2295.65,2298.41,2324.68,2259.59,90853900,2333.103,2197.059,65.83395174,152.5138787,47.17617388,69.11644102,8.025258055,6.944155148,7.093359155,8.46321957,1899.754718,2197.059,2494.363282,0.67044995,2,0.019974678,0.009917217,-0.045885406,-0.031255965
2009-2-20,2300.81,2344.32,2344.77,2276.3,86632100,2343.807,2214.7645,56.57345315,147.7157262,41.39524648,70.0443787,7.833023465,7.206652018,6.322236195,7.994184428,1926.813539,2214.7645,2502.715461,0.724961048,2,0.028221403,0.019974678,0.009917217,-0.045885406
2009-2-23,2333.81,2410.48,2419.53,2307.92,109465000,2355.188,2234.6655,57.47764876,145.8252793,41.93739293,70.63089195,7.889055606,7.422441906,5.964404964,7.312883165,1950.399698,2234.6655,2518.931302,0.809243143,-2,-0.045065713,0.028221403,0.019974678,0.009917217
2009-2-24,2376.7,2301.85,2411.91,2294.52,127018000,2352.698,2248.4985,59.35518545,137.8103128,38.17192107,58.65984655,7.411231507,7.544240342,4.694882258,6.439567727,1979.856745,2248.4985,2517.140255,0.599298599,1,0.00104264,-0.045065713,0.028221403,0.019974678
2009-2-25,2325.04,2304.25,2337.42,2226.44,107878000,2350.009,2262.6255,61.02594757,127.429181,55.78214678,59.96670828,6.63628969,7.550124701,3.043629119,5.423702338,2014.220296,2262.6255,2511.030704,0.58378347,-2,-0.049499837,0.00104264,-0.045065713,0.028221403
2009-2-26,2295.43,2190.19,2332.35,2167.15,102200000,2337.194,2269.9075,79.17241484,118.133545,33.95123977,47.04472142,5.685116207,7.405815358,1.485192679,4.302069043,2039.622826,2269.9075,2500.192174,0.326915316,-2,-0.022692095,-0.049499837,0.00104264,-0.045065713
2009-2-27,2164.54,2140.49,2186.82,2117.06,87076400,2311.337,2275.298,96.94996339,108.8325627,20.10852031,40.07776168,4.627995721,7.099917982,0.394949836,3.116611771,2063.144279,2275.298,2487.451721,0.182286978,2,0.011296479,-0.022692095,-0.049499837,0.00104264
2009-3-2,2123.37,2164.67,2177.29,2112.34,62746200,2281.579,2280.6785,90.96687327,99.7570052,8.890524133,39.62515363,3.736263394,6.649365708,-0.679619182,1.787806942,2086.216297,2280.6785,2475.140703,0.20171967,-2,-0.010403433,0.011296479,-0.022692095,-0.049499837
2009-3-3,2109.84,2142.15,2168.22,2100.64,66167300,2257.265,2282.3405,92.64479169,96.98296771,12.48708071,38.17704098,2.543286597,6.043057805,-2.017374583,0.445355574,2093.285892,2282.3405,2471.395108,0.129232788,2,0.066755363,-0.010403433,0.011296479,-0.022692095
2009-3-4,2150.24,2285.15,2290.94,2150.24,110750000,2258.196,2288.2775,92.89862566,93.06796542,47.2981384,48.21453548,1.425892836,5.309795003,-3.054028319,-0.774175914,2106.854636,2288.2775,2469.700364,0.491380634,1,0.008651511,0.066755363,-0.010403433,0.011296479
2009-3-5,2314.08,2304.92,2340.37,2259.8,131987000,2258.847,2295.975,93.23394721,87.30161592,72.13412046,44.58031088,0.636934833,4.510229599,-3.359948232,-1.743204096,2125.792821,2295.975,2466.157179,0.52628066,-1,-0.007956892,0.008651511,0.066755363,-0.010403433
2009-3-6,2260.76,2286.58,2313.2,2255.82,85965400,2253.073,2298.44,89.04631442,86.24674188,82.0640007,39.33588296,0.261775335,3.662754013,-3.573417498,-2.536877563,2130.314149,2298.44,2466.565851,0.464728803,-2,-0.036757953,-0.007956892,0.008651511,0.066755363
2009-3-9,2302.01,2202.53,2333.98,2198.54,86555900,2232.278,2293.733,70.56638007,88.87720311,56.58022803,39.00016852,-0.380136779,2.797046426,-3.298683849,-3.060690496,2120.479436,2293.733,2466.986564,0.236793294,2,0.017366392,-0.036757953,-0.007956892,0.008651511
2009-3-10,2175.31,2240.78,2241.24,2168.32,56660400,2226.171,2289.4345,66.39577655,89.27436813,66.25358426,47.69202412,-1.069690043,1.940826456,-2.491329503,-3.15548148,2115.406719,2289.4345,2463.462281,0.360210538,-1,-0.009103973,0.017366392,-0.036757953,-0.007956892
2009-3-11,2288.05,2220.38,2292.4,2212.88,70838700,2217.784,2283.8965,60.46980885,89.98366216,32.08893313,44.84862089,-1.95191017,1.092267969,-1.906425519,-2.92596092,2108.48605,2283.8965,2459.30695,0.318948928,-1,-0.002107747,-0.009103973,0.017366392,-0.036757953
2009-3-12,2208.04,2215.7,2220.3,2156.6,55700100,2220.335,2278.7645,59.70968491,90.83872032,23.08110065,41.01991231,-2.3486022,0.317090422,-1.224419762,-2.498855226,2101.687235,2278.7645,2455.841765,0.321929427,-1,-0.004639617,-0.002107747,-0.009103973,0.017366392
2009-3-13,2229.25,2205.42,2250.24,2200.97,54083100,2226.828,2269.0825,53.24248613,87.60418609,24.26106812,34.47126889,-2.799435124,-0.409098302,-1.304916981,-2.045155123,2098.310503,2269.0825,2439.854497,0.313603808,2,0.016409573,-0.004639617,-0.002107747,-0.009103973
2009-3-16,2197.25,2241.61,2247.11,2180.05,48773900,2234.522,2258.0505,48.62072622,74.98151691,67.79599271,44.87598244,-2.618642784,-0.982646011,-1.22326443,-1.630071239,2111.884615,2258.0505,2404.216385,0.443760817,2,0.03604106,0.016409573,-0.004639617,-0.002107747
2009-3-17,2244.11,2322.4,2329.3,2239.67,92980500,2252.547,2254.906,43.73750667,70.55253357,76.78876198,51.3621831,-1.996464431,-1.362907929,-0.858585046,-1.303522348,2117.373793,2254.906,2392.438207,0.745375252,1,0.004413538,0.03604106,0.016409573,-0.004639617
2009-3-18,2335.42,2332.65,2370.56,2328.86,101870000,2257.297,2257.7465,49.82707364,72.55490417,89.47886631,62.66536273,-1.392733644,-1.588426649,-0.159992022,-0.954235648,2116.310954,2257.7465,2399.182046,0.764797295,2,0.021396266,0.004413538,0.03604106,0.016409573
