授权公告号,申请号,法律状态公告日,法律状态,法律状态信息
205837151U,2.01621E+11,2016.12.28,授权,授权
205837046U,2.01621E+11,2016.12.28,授权,授权
205837047U,2.01621E+11,2016.12.28,授权,授权
205837041U,2.01621E+11,2016.12.28,授权,授权
205837048U,2.01621E+11,2016.12.28,授权,授权
205837043U,2.01621E+11,2016.12.28,授权,授权
205834783U,2.01621E+11,2016.12.28,授权,授权
205835716U,2.01621E+11,2016.12.28,授权,授权
205833836U,201620646110.X,2016.12.28,授权,授权
205847165U,2.01621E+11,2016.12.28,授权,授权
205836533U,2.01621E+11,2016.12.28,授权,授权
205845422U,2.01621E+11,2016.12.28,授权,授权
205842183U,2.01621E+11,2016.12.28,授权,授权
205833940U,2.01621E+11,2016.12.28,授权,授权
205840418U,2.01621E+11,2016.12.28,授权,授权
205837153U,2.01621E+11,2016.12.28,授权,授权
205834822U,2.01621E+11,2016.12.28,授权,授权
205833267U,2.01621E+11,2016.12.28,授权,授权
205833729U,2.01621E+11,2016.12.28,授权,授权
205845229U,2.01621E+11,2016.12.28,授权,授权
205839662U,2.01621E+11,2016.12.28,授权,授权
205835833U,2.01621E+11,2016.12.28,授权,授权
205831297U,2.01621E+11,2016.12.28,授权,授权
205831288U,2.01621E+11,2016.12.28,授权,授权
205837622U,2.01621E+11,2016.12.28,授权,授权
205834369U,2.01621E+11,2016.12.28,授权,授权
205843419U,2.01621E+11,2016.12.28,授权,授权
,2.01621E+11,2016.12.28,专利申请权、专利权的转移,专利权的转移
205840478U,2.01621E+11,2016.12.28,授权,授权
205830299U,2.01621E+11,2016.12.28,授权,授权
205839919U,2.01621E+11,2016.12.28,授权,授权
205844798U,2.01621E+11,2016.12.28,授权,授权
205840496U,2.01621E+11,2016.12.28,授权,授权
205833780U,2.01621E+11,2016.12.28,授权,授权
205846646U,2.01621E+11,2016.12.28,授权,授权
205834599U,2.01621E+11,2016.12.28,授权,授权
205845762U,2.01621E+11,2016.12.28,授权,授权
205834226U,2.01621E+11,2016.12.28,授权,授权
205845763U,2.01621E+11,2016.12.28,授权,授权
205834227U,2.01621E+11,2016.12.28,授权,授权
205842986U,2.01621E+11,2016.12.28,授权,授权
205835719U,201620647604.X,2016.12.28,授权,授权
205834506U,2.01621E+11,2016.12.28,授权,授权
205837091U,2.01621E+11,2016.12.28,授权,授权
205833259U,2.01621E+11,2016.12.28,授权,授权
,2.01621E+11,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
205834861U,2.01621E+11,2016.12.28,授权,授权
205839434U,2.01621E+11,2016.12.28,授权,授权
205846466U,2.01621E+11,2016.12.28,授权,授权
205846245U,201620647932.X,2016.12.28,授权,授权
205843283U,2.01621E+11,2016.12.28,授权,授权
205834057U,2.01621E+11,2016.12.28,授权,授权
,2.01621E+11,2016.12.28,著录事项变更,著录事项变更
205839654U,2.01621E+11,2016.12.28,授权,授权
205831276U,2.01621E+11,2016.12.28,授权,授权
205834938U,2.01621E+11,2016.12.28,授权,授权
205840816U,2.01621E+11,2016.12.28,授权,授权
205840993U,2.01621E+11,2016.12.28,授权,授权
205837426U,2.01621E+11,2016.12.28,授权,授权
205837410U,2.01621E+11,2016.12.28,授权,授权
205843293U,2.01621E+11,2016.12.28,授权,授权
205835834U,2.01621E+11,2016.12.28,授权,授权
205847112U,2.01621E+11,2016.12.28,授权,授权
205832726U,2.01621E+11,2016.12.28,授权,授权
205834132U,2.01621E+11,2016.12.28,授权,授权
205833922U,2.01621E+11,2016.12.28,授权,授权
205837423U,2.01621E+11,2016.12.28,授权,授权
205843967U,2.01621E+11,2016.12.28,授权,授权
205845651U,2.01621E+11,2016.12.28,授权,授权
205833551U,2.01621E+11,2016.12.28,授权,授权
205845181U,201620648573.X,2016.12.28,授权,授权
205842661U,2.01621E+11,2016.12.28,授权,授权
205842710U,2.01621E+11,2016.12.28,授权,授权
205835289U,201620648661.X,2016.12.28,授权,授权
205835290U,2.01621E+11,2016.12.28,授权,授权
205830342U,2.01621E+11,2016.12.28,授权,授权
205835347U,2.01621E+11,2016.12.28,授权,授权
205835291U,2.01621E+11,2016.12.28,授权,授权
205833197U,2.01621E+11,2016.12.28,授权,授权
205832164U,2.01621E+11,2016.12.28,授权,授权
205835823U,2.01621E+11,2016.12.28,授权,授权
205839000U,2.01621E+11,2016.12.28,授权,授权
205840820U,2.01621E+11,2016.12.28,授权,授权
205840777U,2.01621E+11,2016.12.28,授权,授权
205840793U,2.01621E+11,2016.12.28,授权,授权
205841014U,2.01621E+11,2016.12.28,授权,授权
205837335U,2.01621E+11,2016.12.28,授权,授权
205837454U,2.01621E+11,2016.12.28,授权,授权
205837633U,2.01621E+11,2016.12.28,授权,授权
205837637U,201620649016.X,2016.12.28,授权,授权
205835116U,2.01621E+11,2016.12.28,授权,授权
205839727U,2.01621E+11,2016.12.28,授权,授权
205835735U,2.01621E+11,2016.12.28,授权,授权
205844301U,2.01621E+11,2016.12.28,授权,授权
205847564U,2.01621E+11,2016.12.28,授权,授权
205843521U,2.01621E+11,2016.12.28,授权,授权
205830667U,2.01621E+11,2016.12.28,授权,授权
205841408U,201620649182.X,2016.12.28,授权,授权
205835386U,2.01621E+11,2016.12.28,授权,授权
205835382U,2.01621E+11,2016.12.28,授权,授权
205832710U,2.01621E+11,2016.12.28,授权,授权
205835997U,2.01621E+11,2016.12.28,授权,授权
205846013U,2.01621E+11,2016.12.28,授权,授权
205834753U,2.01621E+11,2016.12.28,授权,授权
205836005U,2.01621E+11,2016.12.28,授权,授权
205839046U,2.01621E+11,2016.12.28,授权,授权
205836706U,2.01621E+11,2016.12.28,授权,授权
205836135U,2.01621E+11,2016.12.28,授权,授权
205834148U,2.01621E+11,2016.12.28,授权,授权
205843135U,2.01621E+11,2016.12.28,授权,授权
205843615U,2.01621E+11,2016.12.28,授权,授权
205842869U,2.01621E+11,2016.12.28,授权,授权
205836432U,2.01621E+11,2016.12.28,授权,授权
205836433U,2.01621E+11,2016.12.28,授权,授权
205837233U,2.01621E+11,2016.12.28,授权,授权
205835006U,2.01621E+11,2016.12.28,授权,授权
205832765U,2.01621E+11,2016.12.28,授权,授权
205833559U,2.01621E+11,2016.12.28,授权,授权
205844110U,2.01621E+11,2016.12.28,授权,授权
205834754U,2.01621E+11,2016.12.28,授权,授权
205844426U,2.01621E+11,2016.12.28,授权,授权
205841584U,2.01621E+11,2016.12.28,授权,授权
205844482U,2.01621E+11,2016.12.28,授权,授权
205846671U,2.01621E+11,2016.12.28,授权,授权
205840817U,2.01621E+11,2016.12.28,授权,授权
205847105U,2.01621E+11,2016.12.28,授权,授权
205834672U,201620649922.X,2016.12.28,授权,授权
205837141U,2.01621E+11,2016.12.28,授权,授权
205841954U,2.01621E+11,2016.12.28,授权,授权
205841844U,2.01621E+11,2016.12.28,授权,授权
205831165U,2.01621E+11,2016.12.28,授权,授权
205846113U,2.01621E+11,2016.12.28,授权,授权
205846139U,201620650281.X,2016.12.28,授权,授权
205842239U,2.01621E+11,2016.12.28,授权,授权
205841826U,2.01621E+11,2016.12.28,授权,授权
205845609U,2.01621E+11,2016.12.28,授权,授权
205845610U,2.01621E+11,2016.12.28,授权,授权
205846918U,2.01621E+11,2016.12.28,授权,授权
205846919U,2.01621E+11,2016.12.28,授权,授权
205833280U,2.01621E+11,2016.12.28,授权,授权
205840473U,2.01621E+11,2016.12.28,授权,授权
205846000U,2.01621E+11,2016.12.28,授权,授权
205847037U,2.01621E+11,2016.12.28,授权,授权
205841768U,2.01621E+11,2016.12.28,授权,授权
205846920U,2.01621E+11,2016.12.28,授权,授权
205844450U,2.01621E+11,2016.12.28,授权,授权
205839038U,2.01621E+11,2016.12.28,授权,授权
205846947U,2.01621E+11,2016.12.28,授权,授权
205837651U,2.01621E+11,2016.12.28,授权,授权
205846771U,201620650612.X,2016.12.28,授权,授权
205846929U,2.01621E+11,2016.12.28,授权,授权
205843683U,2.01621E+11,2016.12.28,授权,授权
205834134U,2.01621E+11,2016.12.28,授权,授权
205846688U,2.01621E+11,2016.12.28,授权,授权
205842327U,2.01621E+11,2016.12.28,授权,授权
205833316U,2.01621E+11,2016.12.28,授权,授权
205831230U,2.01621E+11,2016.12.28,授权,授权
205847166U,2.01621E+11,2016.12.28,授权,授权
205836055U,2.01621E+11,2016.12.28,授权,授权
205847104U,2.01621E+11,2016.12.28,授权,授权
205839773U,2.01621E+11,2016.12.28,授权,授权
205837955U,2.01621E+11,2016.12.28,授权,授权
205845717U,201620650891.X,2016.12.28,授权,授权
205842298U,2.01621E+11,2016.12.28,授权,授权
205844949U,2.01621E+11,2016.12.28,授权,授权
205845837U,201620650940.X,2016.12.28,授权,授权
205846226U,2.01621E+11,2016.12.28,授权,授权
205847100U,2.01621E+11,2016.12.28,授权,授权
205836746U,2.01621E+11,2016.12.28,授权,授权
205844871U,2.01621E+11,2016.12.28,授权,授权
205841770U,2.01621E+11,2016.12.28,授权,授权
205843788U,2.01621E+11,2016.12.28,授权,授权
205835848U,201620651126.X,2016.12.28,授权,授权
205838429U,2.01621E+11,2016.12.28,授权,授权
205838232U,2.01621E+11,2016.12.28,授权,授权
205831320U,2.01621E+11,2016.12.28,授权,授权
205833827U,2.01621E+11,2016.12.28,授权,授权
,2.01621E+11,2016.12.28,专利申请权、专利权的转移,专利权的转移
205834320U,2.01621E+11,2016.12.28,授权,授权
205834047U,201620651341.X,2016.12.28,授权,授权
205844400U,2.01621E+11,2016.12.28,授权,授权
205846014U,2.01621E+11,2016.12.28,授权,授权
205846888U,2.01621E+11,2016.12.28,授权,授权
205834523U,2.01621E+11,2016.12.28,授权,授权
205832625U,2.01621E+11,2016.12.28,授权,授权
205841411U,2.01621E+11,2016.12.28,授权,授权
205838279U,2.01621E+11,2016.12.28,授权,授权
205833346U,2.01621E+11,2016.12.28,授权,授权
205834689U,2.01621E+11,2016.12.28,授权,授权
205846015U,2.01621E+11,2016.12.28,授权,授权
205839422U,2.01621E+11,2016.12.28,授权,授权
205847502U,2.01621E+11,2016.12.28,授权,授权
205838282U,2.01621E+11,2016.12.28,授权,授权
205834915U,201620651736.X,2016.12.28,授权,授权
205844890U,2.01621E+11,2016.12.28,授权,授权
205842112U,2.01621E+11,2016.12.28,授权,授权
205844108U,2.01621E+11,2016.12.28,授权,授权
205832315U,2.01621E+11,2016.12.28,授权,授权
205841398U,201620652056.X,2016.12.28,授权,授权
205842722U,2.01621E+11,2016.12.28,授权,授权
205846772U,2.01621E+11,2016.12.28,授权,授权
205834673U,2.01621E+11,2016.12.28,授权,授权
205839903U,2.01621E+11,2016.12.28,授权,授权
205832906U,2.01621E+11,2016.12.28,授权,授权
205847207U,2.01621E+11,2016.12.28,授权,授权
205833636U,2.01621E+11,2016.12.28,授权,授权
205846001U,2.01621E+11,2016.12.28,授权,授权
205844534U,2.01621E+11,2016.12.28,授权,授权
205838071U,201620652458.X,2016.12.28,授权,授权
205846512U,2.01621E+11,2016.12.28,授权,授权
205847150U,2.01621E+11,2016.12.28,授权,授权
205833317U,2.01621E+11,2016.12.28,授权,授权
205846002U,2.01621E+11,2016.12.28,授权,授权
205844601U,2.01621E+11,2016.12.28,授权,授权
205843593U,2.01621E+11,2016.12.28,授权,授权
205833776U,2.01621E+11,2016.12.28,授权,授权
205836551U,2.01621E+11,2016.12.28,授权,授权
205834854U,2.01621E+11,2016.12.28,授权,授权
205841162U,2.01621E+11,2016.12.28,授权,授权
205841146U,2.01621E+11,2016.12.28,授权,授权
205834126U,201620652708.X,2016.12.28,授权,授权
205836758U,2.01621E+11,2016.12.28,授权,授权
205835660U,201620652786.X,2016.12.28,授权,授权
205833192U,2.01621E+11,2016.12.28,授权,授权
205833193U,2.01621E+11,2016.12.28,授权,授权
205846003U,2.01621E+11,2016.12.28,授权,授权
205833202U,2.01621E+11,2016.12.28,授权,授权
205842853U,2.01621E+11,2016.12.28,授权,授权
205835667U,2.01621E+11,2016.12.28,授权,授权
205831232U,2.01621E+11,2016.12.28,授权,授权
205834743U,2.01621E+11,2016.12.28,授权,授权
205834856U,2.01621E+11,2016.12.28,授权,授权
205834734U,2.01621E+11,2016.12.28,授权,授权
205834735U,2.01621E+11,2016.12.28,授权,授权
205842987U,2.01621E+11,2016.12.28,授权,授权
205834321U,201620653067.X,2016.12.28,授权,授权
205842113U,2.01621E+11,2016.12.28,授权,授权
205841679U,2.01621E+11,2016.12.28,授权,授权
205843111U,2.01621E+11,2016.12.28,授权,授权
205843891U,2.01621E+11,2016.12.28,授权,授权
205831072U,2.01621E+11,2016.12.28,授权,授权
205845883U,2.01621E+11,2016.12.28,授权,授权
205839576U,2.01621E+11,2016.12.28,授权,授权
205838230U,2.01621E+11,2016.12.28,授权,授权
205833203U,2.01621E+11,2016.12.28,授权,授权
205835448U,2.01621E+11,2016.12.28,授权,授权
205840318U,2.01621E+11,2016.12.28,授权,授权
205830729U,2.01621E+11,2016.12.28,授权,授权
205847391U,2.01621E+11,2016.12.28,授权,授权
,2.01621E+11,2016.12.28,专利权人的姓名或者名称、地址的变更,专利权人的姓名或者名称、地址的变更
205847405U,2.01621E+11,2016.12.28,授权,授权
205845764U,2.01621E+11,2016.12.28,授权,授权
205845765U,2.01621E+11,2016.12.28,授权,授权
205830502U,2.01621E+11,2016.12.28,授权,授权
205841872U,201620653571.X,2016.12.28,授权,授权
205836434U,2.01621E+11,2016.12.28,授权,授权
205836435U,2.01621E+11,2016.12.28,授权,授权
205831235U,2.01621E+11,2016.12.28,授权,授权
205845309U,2.01621E+11,2016.12.28,授权,授权
205843616U,2.01621E+11,2016.12.28,授权,授权
205835835U,2.01621E+11,2016.12.28,授权,授权
205839351U,2.01621E+11,2016.12.28,授权,授权
205833814U,2.01621E+11,2016.12.28,授权,授权
205841585U,2.01621E+11,2016.12.28,授权,授权
205840428U,2.01621E+11,2016.12.28,授权,授权
205836822U,2.01621E+11,2016.12.28,授权,授权
205837949U,2.01621E+11,2016.12.28,授权,授权
205837551U,2.01621E+11,2016.12.28,授权,授权
205835172U,2.01621E+11,2016.12.28,授权,授权
205832403U,2.01621E+11,2016.12.28,授权,授权
205835061U,2.01621E+11,2016.12.28,授权,授权
205842432U,2.01621E+11,2016.12.28,授权,授权
205840875U,201620654222.X,2016.12.28,授权,授权
205842711U,2.01621E+11,2016.12.28,授权,授权
205831047U,2.01621E+11,2016.12.28,授权,授权
205841579U,2.01621E+11,2016.12.28,授权,授权
205846455U,2.01621E+11,2016.12.28,授权,授权
205835806U,2.01621E+11,2016.12.28,授权,授权
205835589U,2.01621E+11,2016.12.28,授权,授权
205835551U,2.01621E+11,2016.12.28,授权,授权
205835584U,2.01621E+11,2016.12.28,授权,授权
205835548U,2.01621E+11,2016.12.28,授权,授权
205846513U,2.01621E+11,2016.12.28,授权,授权
205840852U,2.01621E+11,2016.12.28,授权,授权
205838379U,2.01621E+11,2016.12.28,授权,授权
205835010U,2.01621E+11,2016.12.28,授权,授权
205835011U,2.01621E+11,2016.12.28,授权,授权
205842153U,2.01621E+11,2016.12.28,授权,授权
205842419U,201620654800.X,2016.12.28,授权,授权
205836629U,2.01621E+11,2016.12.28,授权,授权
205845645U,2.01621E+11,2016.12.28,授权,授权
205837418U,2.01621E+11,2016.12.28,授权,授权
205833683U,2.01621E+11,2016.12.28,授权,授权
205836859U,2.01621E+11,2016.12.28,授权,授权
205835552U,2.01621E+11,2016.12.28,授权,授权
205844799U,2.01621E+11,2016.12.28,授权,授权
205847460U,2.01621E+11,2016.12.28,授权,授权
205834190U,2.01621E+11,2016.12.28,授权,授权
205834155U,2.01621E+11,2016.12.28,授权,授权
205834165U,2.01621E+11,2016.12.28,授权,授权
205834184U,2.01621E+11,2016.12.28,授权,授权
205834166U,2.01621E+11,2016.12.28,授权,授权
205832734U,2.01621E+11,2016.12.28,授权,授权
205830349U,2.01621E+11,2016.12.28,授权,授权
205845108U,2.01621E+11,2016.12.28,授权,授权
205844950U,201620655297.X,2016.12.28,授权,授权
205838854U,2.01621E+11,2016.12.28,授权,授权
205844069U,2.01621E+11,2016.12.28,授权,授权
205837889U,2.01621E+11,2016.12.28,授权,授权
205843777U,2.01621E+11,2016.12.28,授权,授权
205843685U,2.01621E+11,2016.12.28,授权,授权
205835618U,2.01621E+11,2016.12.28,授权,授权
205844489U,2.01621E+11,2016.12.28,授权,授权
205834965U,2.01621E+11,2016.12.28,授权,授权
205839847U,2.01621E+11,2016.12.28,授权,授权
205841533U,2.01621E+11,2016.12.28,授权,授权
205845602U,2.01621E+11,2016.12.28,授权,授权
205836108U,2.01621E+11,2016.12.28,授权,授权
205842218U,2.01621E+11,2016.12.28,授权,授权
205844187U,2.01621E+11,2016.12.28,授权,授权
205844717U,2.01621E+11,2016.12.28,授权,授权
205840954U,2.01621E+11,2016.12.28,授权,授权
205840956U,2.01621E+11,2016.12.28,授权,授权
205843409U,2.01621E+11,2016.12.28,授权,授权
205833496U,2.01621E+11,2016.12.28,授权,授权
205847210U,2.01621E+11,2016.12.28,授权,授权
205836056U,2.01621E+11,2016.12.28,授权,授权
205840864U,2.01621E+11,2016.12.28,授权,授权
205833744U,2.01621E+11,2016.12.28,授权,授权
205831335U,2.01621E+11,2016.12.28,授权,授权
205831416U,2.01621E+11,2016.12.28,授权,授权
205847503U,2.01621E+11,2016.12.28,授权,授权
205844583U,2.01621E+11,2016.12.28,授权,授权
205838543U,2.01621E+11,2016.12.28,授权,授权
205842933U,2.01621E+11,2016.12.28,授权,授权
205841006U,2.01621E+11,2016.12.28,授权,授权
205844800U,2.01621E+11,2016.12.28,授权,授权
205841663U,201620656124.X,2016.12.28,授权,授权
205836429U,2.01621E+11,2016.12.28,授权,授权
205836651U,2.01621E+11,2016.12.28,授权,授权
205847164U,2.01621E+11,2016.12.28,授权,授权
205834916U,2.01621E+11,2016.12.28,授权,授权
205830324U,2.01621E+11,2016.12.28,授权,授权
205836225U,2.01621E+11,2016.12.28,授权,授权
205842938U,2.01621E+11,2016.12.28,授权,授权
205844104U,2.01621E+11,2016.12.28,授权,授权
205845581U,2.01621E+11,2016.12.28,授权,授权
205832601U,2.01621E+11,2016.12.28,授权,授权
205845582U,2.01621E+11,2016.12.28,授权,授权
205845604U,2.01621E+11,2016.12.28,授权,授权
205845534U,2.01621E+11,2016.12.28,授权,授权
205842314U,2.01621E+11,2016.12.28,授权,授权
205842953U,2.01621E+11,2016.12.28,授权,授权
205838167U,2.01621E+11,2016.12.28,授权,授权
205844573U,2.01621E+11,2016.12.28,授权,授权
205841666U,2.01621E+11,2016.12.28,授权,授权
205837144U,2.01621E+11,2016.12.28,授权,授权
205842648U,2.01621E+11,2016.12.28,授权,授权
205837076U,201620656533.X,2016.12.28,授权,授权
205834724U,2.01621E+11,2016.12.28,授权,授权
205834340U,2.01621E+11,2016.12.28,授权,授权
205834635U,2.01621E+11,2016.12.28,授权,授权
205834646U,2.01621E+11,2016.12.28,授权,授权
205834600U,2.01621E+11,2016.12.28,授权,授权
205834342U,2.01621E+11,2016.12.28,授权,授权
205834601U,2.01621E+11,2016.12.28,授权,授权
205830313U,2.01621E+11,2016.12.28,授权,授权
205834602U,2.01621E+11,2016.12.28,授权,授权
205844188U,2.01621E+11,2016.12.28,授权,授权
205839010U,2.01621E+11,2016.12.28,授权,授权
205843823U,2.01621E+11,2016.12.28,授权,授权
205844801U,2.01621E+11,2016.12.28,授权,授权
205845667U,201620656854.X,2016.12.28,授权,授权
205836163U,2.01621E+11,2016.12.28,授权,授权
205842219U,2.01621E+11,2016.12.28,授权,授权
205833335U,2.01621E+11,2016.12.28,授权,授权
205842676U,2.01621E+11,2016.12.28,授权,授权
205833296U,2.01621E+11,2016.12.28,授权,授权
205841725U,2.01621E+11,2016.12.28,授权,授权
205835720U,2.01621E+11,2016.12.28,授权,授权
205838685U,2.01621E+11,2016.12.28,授权,授权
205834418U,2.01621E+11,2016.12.28,授权,授权
205833297U,2.01621E+11,2016.12.28,授权,授权
205840702U,2.01621E+11,2016.12.28,授权,授权
205832999U,2.01621E+11,2016.12.28,授权,授权
205830385U,2.01621E+11,2016.12.28,授权,授权
205846372U,2.01621E+11,2016.12.28,授权,授权
205847540U,2.01621E+11,2016.12.28,授权,授权
205846387U,2.01621E+11,2016.12.28,授权,授权
205830433U,2.01621E+11,2016.12.28,授权,授权
